product_concept_key,product_name,core_family,predicate,object_type,object_name,source_field,evidence_excerpt,source_url,review_status,display_label,relation_layer,generation_method
EDT34B::圣日尔曼大道34号淡香水,圣日尔曼大道34号淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/34-boulevard-st-germain-eau-de-toilette-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDT34B::圣日尔曼大道34号淡香水,圣日尔曼大道34号淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/34-boulevard-st-germain-eau-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTAUTRE100V1::别样淡香水,别样淡香水,个人香氛,HAS_FUNCTION,Function,留香,pdp_long_description,也意味着挚爱的香气萦绕心头，别样的辛香气息轻抚于肌肤。,https://www.diptyque-cn.com/p/eau-de-toilette-lautre-1.html,approved,功能,fact,controlled_source_pattern
EDTAUTRE100V1::别样淡香水,别样淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-lautre-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTDOSON::杜桑淡香水,杜桑淡香水,个人香氛,HAS_FUNCTION,Function,扩香,story_text,杜桑精致而馥郁的香气中弥漫着他在越南度过的那段童年回忆，久久难以忘怀。,https://www.diptyque-cn.com/p/do-son-eau-de-toilette-1.html,approved,功能,fact,controlled_source_pattern
EDTDOSON::杜桑淡香水,杜桑淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/do-son-eau-de-toilette-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTDOSON::杜桑淡香水,杜桑淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/do-son-eau-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTDUELLE::杜耶尔淡香水,杜耶尔淡香水,个人香氛,HAS_SCENE,UseScene,旅行,story_text,这是一首致以旅行与香草的赞歌。,https://www.diptyque-cn.com/p/eau-de-toilette-eau-duelle-50ml-1.html,approved,场景,fact,controlled_source_pattern
EDTDUELLE::杜耶尔淡香水,杜耶尔淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-duelle-50ml-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTDUELLE::杜耶尔淡香水,杜耶尔淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-duelle-50ml-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTEAU100V1::永恒之水淡香水,永恒之水淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/l-eau-eau-de-toilette-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTEAU100V1::永恒之水淡香水,永恒之水淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/l-eau-eau-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTFLEUR::肌肤之花淡香水,肌肤之花淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/fleur-de-peau-eau-de-toilette-100ml-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTFLEUR::肌肤之花淡香水,肌肤之花淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/fleur-de-peau-eau-de-toilette-100ml-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTGERA100V1::天竺葵香调淡香水,天竺葵香调淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-geranium-odorata-102.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTGERA100V1::天竺葵香调淡香水,天竺葵香调淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-geranium-odorata-102.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTHESP100V1::海丝佩拉蒂淡香水,海丝佩拉蒂淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-des-hesperides-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTHESP100V1::海丝佩拉蒂淡香水,海丝佩拉蒂淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-des-hesperides-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTLENTE100V1::沉静之水淡香水,沉静之水淡香水,个人香氛,SERVES_NEED,UserNeed,放松,pdp_long_description,令人凝神静气、舒缓身心。,https://www.diptyque-cn.com/p/eau-de-toilette-eau-lente-1.html,approved,需求,fact,controlled_source_pattern
EDTLENTE100V1::沉静之水淡香水,沉静之水淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-lente-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTLENTE100V1::沉静之水淡香水,沉静之水淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-lente-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTLIERRE::利埃尔淡香水,利埃尔淡香水,个人香氛,HAS_FUNCTION,Function,留香,pdp_long_description,叶片散发的香气、延展开去的根茎的气息，利埃尔淡香水完整诠释了常春藤的香气特征：清新的水润质感，以及藤蔓间汁液渗出的草本香气。,https://www.diptyque-cn.com/p/eau-de-lierre-eau-de-toilette-2021.html,approved,功能,fact,controlled_source_pattern
EDTLIERRE::利埃尔淡香水,利埃尔淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-lierre-eau-de-toilette-2021.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTMOHE100V1::依兰香调淡香水,依兰香调淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-moheli-101.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTMOHE100V1::依兰香调淡香水,依兰香调淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-moheli-101.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTNERO100V1::橙花香调淡香水,橙花香调淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-de-neroli-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTNERO100V1::橙花香调淡香水,橙花香调淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-de-neroli-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTOFRESIA100V1::小苍兰香调淡香水,小苍兰香调淡香水,个人香氛,HAS_FUNCTION,Function,留香,pdp_short_description,在花园小径蜿蜒的一处，小苍兰如瀑布般茂盛，花朵散发的香气，微妙的介于青翠与嫩白之间。,https://www.diptyque-cn.com/p/eau-de-toilette-ofresia-1.html,approved,功能,fact,controlled_source_pattern
EDTOFRESIA100V1::小苍兰香调淡香水,小苍兰香调淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-ofresia-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTOLENE::奥利恩淡香水,奥利恩淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/olene-eau-de-toilette-100ml-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTOLENE::奥利恩淡香水,奥利恩淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/olene-eau-de-toilette-100ml-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTOMBRE::影中之水淡香水,影中之水 - 淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/l-ombre-dans-l-eau-eau-de-toilette-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTOMBRE::影中之水淡香水,影中之水 - 淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/l-ombre-dans-l-eau-eau-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTORPHEDT100::奥费恩淡香水,奥费恩淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/orpheon-eau-de-toilette-100ml.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTORPHEDT100::奥费恩淡香水,奥费恩淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/orpheon-eau-de-toilette-100ml.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTOYEDO::东京淡香水,东京淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/oyedo-eau-de-toilette-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTOYEDO::东京淡香水,东京淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/oyedo-eau-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTPAPIER::纸上淡香水,纸上淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-papier-eau-de-toilette-100ml.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTPAPIER::纸上淡香水,纸上淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-papier-eau-de-toilette-100ml.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTPHILO::希腊无花果香调淡香水,希腊无花果香调淡香水,个人香氛,HAS_SCENE,UseScene,旅行,story_text,「Philosykos」在希腊文中意为「无花果树的朋友」，其灵感源自于将无花果的枝叶珍藏于盒中带回的旅行记忆。,https://www.diptyque-cn.com/p/eau-de-toilette-philosykos-100ml-1.html,approved,场景,fact,controlled_source_pattern
EDTPHILO::希腊无花果香调淡香水,希腊无花果香调淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-philosykos-100ml-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTPHILO::希腊无花果香调淡香水,希腊无花果香调淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-philosykos-100ml-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTROSE::玫瑰香调淡香水,玫瑰香调淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-rose-102.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTROSE::玫瑰香调淡香水,玫瑰香调淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-rose-102.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTSENS::感官之水淡香水,感官之水淡香水,个人香氛,HAS_FUNCTION,Function,留香,story_text,感官之水散发令人百感交集、难以捉摸的沁香。它给予肌肤温柔的轻抚，仿佛触手可得。它的香气激发无限的感官体验。,https://www.diptyque-cn.com/p/eau-de-toilette-eau-des-sens-100ml-1.html,approved,功能,fact,controlled_source_pattern
EDTSENS::感官之水淡香水,感官之水淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-des-sens-100ml-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTSET5::淡香水礼盒五支装,淡香水礼盒五支装,个人香氛,HAS_FUNCTION,Function,礼赠组合,product_form,已审核本体规则：个人香氛 / 淡香水礼盒 -> 礼赠组合,https://www.diptyque-cn.com/p/discovery-set-of-5-eaux-de-toilette-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTSET5::淡香水礼盒五支装,淡香水礼盒五支装,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水礼盒 -> 个人用香,https://www.diptyque-cn.com/p/discovery-set-of-5-eaux-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTSET5::淡香水礼盒五支装,淡香水礼盒五支装,个人香氛,SERVES_NEED,UserNeed,送礼,product_form,已审核本体规则：个人香氛 / 淡香水礼盒 -> 送礼,https://www.diptyque-cn.com/p/discovery-set-of-5-eaux-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTSUM26SENS100::感官之水淡香水（限量版）,感官之水淡香水（限量版）,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-des-sum26sens-100ml-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTSUM26SENS100::感官之水淡香水（限量版）,感官之水淡香水（限量版）,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/eau-de-toilette-eau-des-sum26sens-100ml-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTTAMDAO::谭道淡香水,谭道淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/tam-dao-eau-de-toilette-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTTAMDAO::谭道淡香水,谭道淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/tam-dao-eau-de-toilette-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTTROIS100V1::三重水淡香水,三重水淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/edt-trois-fl-101.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTTROIS100V1::三重水淡香水,三重水淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/edt-trois-fl-101.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
EDTVETY::维堤里欧淡香水,维堤里欧淡香水,个人香氛,HAS_FUNCTION,Function,留香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 留香,https://www.diptyque-cn.com/p/edt-ml-101.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
EDTVETY::维堤里欧淡香水,维堤里欧淡香水,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 淡香水 -> 个人用香,https://www.diptyque-cn.com/p/edt-ml-101.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST1::巴黎之水发香喷雾,巴黎之水发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/eau-capitale-hair-mist.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRMIST1::巴黎之水发香喷雾,巴黎之水发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/eau-capitale-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST1::巴黎之水发香喷雾,巴黎之水发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 便携使用,https://www.diptyque-cn.com/p/eau-capitale-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST2::感官之水发香喷雾,感官之水发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/eau-des-sens-hair-mist-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRMIST2::感官之水发香喷雾,感官之水发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/eau-des-sens-hair-mist-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST2::感官之水发香喷雾,感官之水发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 便携使用,https://www.diptyque-cn.com/p/eau-des-sens-hair-mist-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST3::玫瑰香调发香喷雾,玫瑰香调发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/parfum-pour-les-cheveux-eau-rose-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRMIST3::玫瑰香调发香喷雾,玫瑰香调发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/parfum-pour-les-cheveux-eau-rose-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST3::玫瑰香调发香喷雾,玫瑰香调发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 便携使用,https://www.diptyque-cn.com/p/parfum-pour-les-cheveux-eau-rose-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST4::杜桑发香喷雾,杜桑发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/do-son-hair-mist-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRMIST4::杜桑发香喷雾,杜桑发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/do-son-hair-mist-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST4::杜桑发香喷雾,杜桑发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 便携使用,https://www.diptyque-cn.com/p/do-son-hair-mist-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST6::纸上发香喷雾,纸上发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,pdp_long_description,轻盈细腻的发香喷雾为发丝营造了一层几乎无法触及但滋养的薄纱，为香氛日常添加了美好的一环，随时随地令发丝散发迷人气息。,https://www.diptyque-cn.com/p/papier-hair-mist.html,approved,需求,fact,controlled_source_pattern
HAIRMIST6::纸上发香喷雾,纸上发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/papier-hair-mist.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRMIST6::纸上发香喷雾,纸上发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/papier-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST7::希腊无花果香调发香喷雾,希腊无花果香调发香喷雾,个人香氛,HAS_FUNCTION,Function,留香,story_text,轻盈细腻的发香喷雾，在秀发上留下一层轻若无物却又馥郁芬芳的香气面纱。,https://www.diptyque-cn.com/p/philohmist-hair-mist.html,approved,功能,fact,controlled_source_pattern
HAIRMIST7::希腊无花果香调发香喷雾,希腊无花果香调发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/philohmist-hair-mist.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRMIST7::希腊无花果香调发香喷雾,希腊无花果香调发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/philohmist-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST7::希腊无花果香调发香喷雾,希腊无花果香调发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 便携使用,https://www.diptyque-cn.com/p/philohmist-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRMIST::肌肤之花发香喷雾,肌肤之花发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,pdp_long_description,肌肤之花发香喷雾轻盈而细腻，为香氛日常添加了美好的一环，随时随地令发丝散发迷人气息。,https://www.diptyque-cn.com/p/fleur-de-peau-hair-mist.html,approved,需求,fact,controlled_source_pattern
HAIRMIST::肌肤之花发香喷雾,肌肤之花发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/fleur-de-peau-hair-mist.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRMIST::肌肤之花发香喷雾,肌肤之花发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/fleur-de-peau-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRORPHHMIST::奥费恩发香喷雾,奥费恩发香喷雾,个人香氛,HAS_FUNCTION,Function,留香,formule_text,留下雪松、香豆与杜松子交织而成的木质香气。,https://www.diptyque-cn.com/p/orphhmist-hair-mist.html,approved,功能,fact,controlled_source_pattern
HAIRORPHHMIST::奥费恩发香喷雾,奥费恩发香喷雾,个人香氛,HAS_FUNCTION,Function,发丝留香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 发丝留香,https://www.diptyque-cn.com/p/orphhmist-hair-mist.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HAIRORPHHMIST::奥费恩发香喷雾,奥费恩发香喷雾,个人香氛,SERVES_NEED,UserNeed,个人用香,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 个人用香,https://www.diptyque-cn.com/p/orphhmist-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HAIRORPHHMIST::奥费恩发香喷雾,奥费恩发香喷雾,个人香氛,SERVES_NEED,UserNeed,便携使用,product_form,已审核本体规则：个人香氛 / 发香喷雾 -> 便携使用,https://www.diptyque-cn.com/p/orphhmist-hair-mist.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HANDCRE1::玫瑰香调护手霜,玫瑰香调护手霜,身体护理,HAS_FUNCTION,Function,润肤,product_form,已审核本体规则：身体护理 / 护手霜 -> 润肤,https://www.diptyque-cn.com/p/eau-rose-hand-cream-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HANDCRE1::玫瑰香调护手霜,玫瑰香调护手霜,身体护理,SERVES_NEED,UserNeed,肌肤护理,product_form,已审核本体规则：身体护理 / 护手霜 -> 肌肤护理,https://www.diptyque-cn.com/p/eau-rose-hand-cream-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HANDCRE2::杜桑护手霜,杜桑护手霜,身体护理,HAS_FUNCTION,Function,润肤,product_form,已审核本体规则：身体护理 / 护手霜 -> 润肤,https://www.diptyque-cn.com/p/do-son-hand-cream-45-ml-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
HANDCRE2::杜桑护手霜,杜桑护手霜,身体护理,SERVES_NEED,UserNeed,肌肤护理,product_form,已审核本体规则：身体护理 / 护手霜 -> 肌肤护理,https://www.diptyque-cn.com/p/do-son-hand-cream-45-ml-1.html,derived_from_approved_rule,需求,derived_intent,controlled_ontology_rule
HANDCRE3::巴黎之水护手霜,巴黎之水护手霜,身体护理,HAS_FUNCTION,Function,润肤,product_form,已审核本体规则：身体护理 / 护手霜 -> 润肤,https://www.diptyque-cn.com/p/creme-de-parfum-pour-les-mains-eau-capitale-45-ml-1.html,derived_from_approved_rule,功能,derived_intent,controlled_ontology_rule
